station,period,entries_diff,exits_diff,entries_compared_to_2019,exits_compared_to_2019
"WEST FARMS SQ-E TREMONT AV (2,5)",5/1/2020,40225,54265,0.205041289,0.386816931
"WEST FARMS SQ-E TREMONT AV (2,5)",6/1/2020,47865,64340,0.259703971,0.478005364
"WEST FARMS SQ-E TREMONT AV (2,5)",7/1/2020,51740,65942,0.297228206,0.499659024
"WEST FARMS SQ-E TREMONT AV (2,5)",8/1/2020,52215,68524,0.308386045,0.560088275
"WEST FARMS SQ-E TREMONT AV (2,5)",9/1/2020,65694,75665,0.365466137,0.597278246
"WEST FARMS SQ-E TREMONT AV (2,5)",10/1/2020,71969,79689,0.362970173,0.583733775
"WEST FARMS SQ-E TREMONT AV (2,5)",11/1/2020,67050,74221,0.379476034,0.60152527
"WEST FARMS SQ-E TREMONT AV (2,5)",12/1/2020,66632,74005,0.396173353,0.615185749
"WEST FARMS SQ-E TREMONT AV (2,5)",1/1/2021,61771,71277,0.366676164,0.623661277
"WEST FARMS SQ-E TREMONT AV (2,5)",2/1/2021,57595,65153,0.358733362,0.589347903
"WEST FARMS SQ-E TREMONT AV (2,5)",3/1/2021,30363,32132,0.164204207,0.248182963
WESTCHESTER SQ-E TREMONT AV (6),1/1/2020,155170,143604,1.022705553,0.998970449
WESTCHESTER SQ-E TREMONT AV (6),2/1/2020,142406,136234,1.030195613,1.043754741
WESTCHESTER SQ-E TREMONT AV (6),3/1/2020,98738,99775,0.630603473,0.668585367
WESTCHESTER SQ-E TREMONT AV (6),4/1/2020,24701,31945,0.15931401,0.220835782
WESTCHESTER SQ-E TREMONT AV (6),5/1/2020,28351,36427,0.176339605,0.242212071
WESTCHESTER SQ-E TREMONT AV (6),6/1/2020,38279,49479,0.258624417,0.354291975
WESTCHESTER SQ-E TREMONT AV (6),7/1/2020,47520,63552,0.32,0.454471992
WESTCHESTER SQ-E TREMONT AV (6),8/1/2020,48171,65853,0.323571098,0.459456631
WESTCHESTER SQ-E TREMONT AV (6),9/1/2020,66275,83743,0.427175517,0.564812129
WESTCHESTER SQ-E TREMONT AV (6),10/1/2020,70808,85996,0.426837061,0.561470861
WESTCHESTER SQ-E TREMONT AV (6),11/1/2020,63155,77881,0.408862849,0.533756879
WESTCHESTER SQ-E TREMONT AV (6),12/1/2020,55739,69901,0.375303837,0.513826816
WESTCHESTER SQ-E TREMONT AV (6),1/1/2021,55961,71761,0.368831768,0.499200011
WESTCHESTER SQ-E TREMONT AV (6),2/1/2021,52067,67018,0.376663869,0.513457398
WESTCHESTER SQ-E TREMONT AV (6),3/1/2021,27546,34656,0.175926222,0.232227456
WHITLOCK AV (6),1/1/2020,49158,53813,0.978502329,1.026534661
WHITLOCK AV (6),2/1/2020,45293,51002,1.000773344,1.062519531
WHITLOCK AV (6),3/1/2020,33670,40916,0.66930386,0.753198461
WHITLOCK AV (6),4/1/2020,10515,16403,0.205070697,0.304673279
WHITLOCK AV (6),5/1/2020,12626,18150,0.249249842,0.328435453
WHITLOCK AV (6),6/1/2020,16579,23445,0.361513301,0.441575319
WHITLOCK AV (6),7/1/2020,19528,28047,0.420065393,0.522222429
WHITLOCK AV (6),8/1/2020,18958,28088,0.39865419,0.507690917
WHITLOCK AV (6),9/1/2020,23238,32443,0.461905424,0.586640869
WHITLOCK AV (6),10/1/2020,26232,36647,0.489960589,0.616734824
WHITLOCK AV (6),11/1/2020,22371,30973,0.438604058,0.542652907
WHITLOCK AV (6),12/1/2020,22149,30166,0.448033822,0.56651893
WHITLOCK AV (6),1/1/2021,20405,27918,0.406166647,0.532562665
WHITLOCK AV (6),2/1/2021,18331,26009,0.405033364,0.541842878
WHITLOCK AV (6),3/1/2021,9739,13303,0.193595197,0.244887064
WILSON AV (L),1/1/2020,111817,103364,0.937991259,0.906908593
WILSON AV (L),2/1/2020,101504,91834,1.221615116,1.240932923
WILSON AV (L),3/1/2020,65756,62028,0.628588362,0.651938115
WILSON AV (L),4/1/2020,12964,15111,0.106984881,0.135054698
WILSON AV (L),5/1/2020,17029,19536,0.141289016,0.171245245
WILSON AV (L),6/1/2020,27075,29046,0.237425024,0.267665598
WILSON AV (L),7/1/2020,35832,38874,0.354565155,0.40845618
WILSON AV (L),8/1/2020,39172,42576,0.381745003,0.445607351
WILSON AV (L),9/1/2020,44801,48133,0.425962197,0.493075048
WILSON AV (L),10/1/2020,48195,54712,0.406300846,0.506119277
WILSON AV (L),11/1/2020,42790,50212,0.379448253,0.500269005
WILSON AV (L),12/1/2020,41852,50372,0.3765125,0.492423798
WILSON AV (L),1/1/2021,39413,49540,0.33062101,0.434660537
WILSON AV (L),2/1/2021,37142,46474,0.447009267,0.627993081
