station,period,entries_diff,exits_diff
34 ST-HUDSON YARDS (7),2021-02-01,91709.0,118719.0
34 ST-HUDSON YARDS (7),2021-03-01,56858.0,74147.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2018-12-01,285986.0,263300.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-01-01,4233476.0,3831743.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-02-01,3906024.0,3566829.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-03-01,4487038.0,4120882.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-04-01,4479615.0,4083319.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-05-01,4606165.0,4244306.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-06-01,4400500.0,3977278.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-07-01,4396893.0,4069936.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-08-01,4182776.0,3913537.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-09-01,4253467.0,3922268.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-10-01,4730331.0,4381234.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-11-01,4337622.0,4059921.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2019-12-01,4405241.0,4090578.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-01-01,4054964.0,3902365.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-02-01,3710282.0,3647451.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-03-01,1837687.0,1893255.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-04-01,194751.0,294529.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-05-01,257231.0,358150.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-06-01,451045.0,572363.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-07-01,678559.0,850162.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-08-01,737146.0,930334.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-09-01,869458.0,1071898.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-10-01,962330.0,1182499.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-11-01,842311.0,1083591.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2020-12-01,848869.0,1119339.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2021-01-01,773392.0,1059062.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2021-02-01,705863.0,957128.0
"34 ST-PENN STATION (1,2,3,A,C,E)",2021-03-01,369903.0,491446.0
"36 AV (N,Q,W)",2018-12-01,16991.0,17290.0
"36 AV (N,Q,W)",2019-01-01,233010.0,244953.0
"36 AV (N,Q,W)",2019-02-01,140089.0,138870.0
"36 AV (N,Q,W)",2019-03-01,150853.0,148579.0
"36 AV (N,Q,W)",2019-04-01,149458.0,150459.0
"36 AV (N,Q,W)",2019-05-01,174517.0,183625.0
"36 AV (N,Q,W)",2019-06-01,144139.0,148671.0
"36 AV (N,Q,W)",2019-07-01,137525.0,146173.0
"36 AV (N,Q,W)",2019-08-01,154166.0,150238.0
"36 AV (N,Q,W)",2019-09-01,164154.0,175111.0
"36 AV (N,Q,W)",2019-10-01,166906.0,170973.0
"36 AV (N,Q,W)",2019-11-01,165747.0,178186.0
"36 AV (N,Q,W)",2019-12-01,160178.0,169838.0
"36 AV (N,Q,W)",2020-01-01,172741.0,187450.0
"36 AV (N,Q,W)",2020-02-01,162972.0,173978.0
"36 AV (N,Q,W)",2020-03-01,97239.0,106574.0
"36 AV (N,Q,W)",2020-04-01,12969.0,16720.0
"36 AV (N,Q,W)",2020-05-01,18674.0,24018.0
"36 AV (N,Q,W)",2020-06-01,30564.0,40000.0
"36 AV (N,Q,W)",2020-07-01,42936.0,54677.0
"36 AV (N,Q,W)",2020-08-01,46517.0,65062.0
"36 AV (N,Q,W)",2020-09-01,56599.0,71048.0
"36 AV (N,Q,W)",2020-10-01,64099.0,81728.0
"36 AV (N,Q,W)",2020-11-01,56499.0,74043.0
"36 AV (N,Q,W)",2020-12-01,55707.0,73299.0
"36 AV (N,Q,W)",2021-01-01,51890.0,69546.0
"36 AV (N,Q,W)",2021-02-01,48338.0,65760.0
"36 AV (N,Q,W)",2021-03-01,24472.0,33532.0
"36 ST (D,N,R)",2018-12-01,23271.0,16147.0
"36 ST (D,N,R)",2019-01-01,349912.0,203652.0
"36 ST (D,N,R)",2019-02-01,319847.0,185232.0
"36 ST (D,N,R)",2019-03-01,358943.0,214052.0
"36 ST (D,N,R)",2019-04-01,397192.0,232306.0
"36 ST (D,N,R)",2019-05-01,374888.0,226871.0
"36 ST (D,N,R)",2019-06-01,367430.0,229709.0
"36 ST (D,N,R)",2019-07-01,338846.0,218726.0
"36 ST (D,N,R)",2019-08-01,342239.0,224233.0
"36 ST (D,N,R)",2019-09-01,362451.0,233046.0
"36 ST (D,N,R)",2019-10-01,393893.0,247868.0
"36 ST (D,N,R)",2019-11-01,361815.0,230374.0
"36 ST (D,N,R)",2019-12-01,362373.0,218755.0
"36 ST (D,N,R)",2020-01-01,362606.0,214821.0
"36 ST (D,N,R)",2020-02-01,342025.0,209123.0
"36 ST (D,N,R)",2020-03-01,210087.0,141972.0
"36 ST (D,N,R)",2020-04-01,44110.0,38353.0
"36 ST (D,N,R)",2020-05-01,60602.0,50505.0
"36 ST (D,N,R)",2020-06-01,89523.0,73880.0
"36 ST (D,N,R)",2020-07-01,116040.0,95918.0
"36 ST (D,N,R)",2020-08-01,124820.0,102124.0
"36 ST (D,N,R)",2020-09-01,145116.0,117665.0
"36 ST (D,N,R)",2020-10-01,170119.0,186651.0
"36 ST (D,N,R)",2020-11-01,147526.0,124117.0
"36 ST (D,N,R)",2020-12-01,145693.0,134670.0
"36 ST (D,N,R)",2021-01-01,136315.0,114596.0
"36 ST (D,N,R)",2021-02-01,134024.0,108098.0
"36 ST (D,N,R)",2021-03-01,62413.0,52449.0
"36 ST (M,R)",2018-12-01,6640.0,4981.0
"36 ST (M,R)",2019-01-01,131168.0,89049.0
"36 ST (M,R)",2019-02-01,113673.0,78036.0
"36 ST (M,R)",2019-03-01,130933.0,93227.0
"36 ST (M,R)",2019-04-01,129772.0,91359.0
"36 ST (M,R)",2019-05-01,117325.0,80162.0
"36 ST (M,R)",2019-06-01,115202.0,82459.0
"36 ST (M,R)",2019-07-01,123309.0,88039.0
"36 ST (M,R)",2019-08-01,108495.0,80403.0
"36 ST (M,R)",2019-09-01,112997.0,79677.0
"36 ST (M,R)",2019-10-01,135702.0,94493.0
"36 ST (M,R)",2019-11-01,108178.0,75382.0
"36 ST (M,R)",2019-12-01,111042.0,77552.0
"36 ST (M,R)",2020-01-01,111593.0,79486.0
"36 ST (M,R)",2020-02-01,105744.0,75379.0
"36 ST (M,R)",2020-03-01,62918.0,48002.0
"36 ST (M,R)",2020-04-01,8651.0,10331.0
"36 ST (M,R)",2020-05-01,10414.0,12126.0
"36 ST (M,R)",2020-06-01,16532.0,16716.0
"36 ST (M,R)",2020-07-01,22689.0,22245.0
"36 ST (M,R)",2020-08-01,24556.0,25203.0
"36 ST (M,R)",2020-09-01,28500.0,29084.0
"36 ST (M,R)",2020-10-01,31629.0,30657.0
"36 ST (M,R)",2020-11-01,30044.0,29755.0
"36 ST (M,R)",2020-12-01,27378.0,27852.0
"36 ST (M,R)",2021-01-01,25549.0,26968.0
"36 ST (M,R)",2021-02-01,24923.0,27134.0
"36 ST (M,R)",2021-03-01,12599.0,12907.0
"39 AV (N,Q,W)",2019-01-01,5044.0,8098.0
"39 AV (N,Q,W)",2019-02-01,42371.0,48190.0
"39 AV (N,Q,W)",2019-03-01,57940.0,58751.0
"39 AV (N,Q,W)",2019-04-01,65953.0,67831.0
"39 AV (N,Q,W)",2019-05-01,79526.0,83055.0
"39 AV (N,Q,W)",2019-06-01,67023.0,67783.0
"39 AV (N,Q,W)",2019-07-01,65094.0,69373.0
"39 AV (N,Q,W)",2019-08-01,77230.0,71801.0
"39 AV (N,Q,W)",2019-09-01,78632.0,83331.0
"39 AV (N,Q,W)",2019-10-01,79724.0,81057.0
"39 AV (N,Q,W)",2019-11-01,77414.0,84140.0
"39 AV (N,Q,W)",2019-12-01,83774.0,88389.0
"39 AV (N,Q,W)",2020-01-01,88733.0,95762.0
"39 AV (N,Q,W)",2020-02-01,76113.0,82589.0
"39 AV (N,Q,W)",2020-03-01,44239.0,50591.0
"39 AV (N,Q,W)",2020-04-01,5385.0,8275.0
"39 AV (N,Q,W)",2020-05-01,6970.0,11045.0
"39 AV (N,Q,W)",2020-06-01,11785.0,17251.0
"39 AV (N,Q,W)",2020-07-01,17676.0,24646.0
"39 AV (N,Q,W)",2020-08-01,19045.0,26778.0
"39 AV (N,Q,W)",2020-09-01,23248.0,30774.0
"39 AV (N,Q,W)",2020-10-01,27098.0,35511.0
"39 AV (N,Q,W)",2020-11-01,24503.0,33010.0
"39 AV (N,Q,W)",2020-12-01,24577.0,34091.0
"39 AV (N,Q,W)",2021-01-01,23067.0,32881.0
"39 AV (N,Q,W)",2021-02-01,21863.0,30889.0
"39 AV (N,Q,W)",2021-03-01,10858.0,15357.0
"4 AV-9 ST (D,F,G,M,N,R)",2018-12-01,20148.0,18299.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-01-01,326990.0,290339.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-02-01,301757.0,268051.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-03-01,343121.0,303887.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-04-01,331877.0,284710.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-05-01,351812.0,323583.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-06-01,328766.0,293588.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-07-01,315073.0,290358.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-08-01,309821.0,286732.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-09-01,337822.0,305741.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-10-01,364422.0,329833.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-11-01,331103.0,309630.0
"4 AV-9 ST (D,F,G,M,N,R)",2019-12-01,317746.0,293173.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-01-01,338552.0,310257.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-02-01,319728.0,289285.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-03-01,173786.0,171858.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-04-01,25574.0,35426.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-05-01,35127.0,47178.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-06-01,56038.0,70236.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-07-01,74381.0,91528.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-08-01,83227.0,103778.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-09-01,104973.0,125485.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-10-01,124225.0,148881.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-11-01,103920.0,128901.0
"4 AV-9 ST (D,F,G,M,N,R)",2020-12-01,97142.0,124178.0
"4 AV-9 ST (D,F,G,M,N,R)",2021-01-01,90706.0,115771.0
"4 AV-9 ST (D,F,G,M,N,R)",2021-02-01,88005.0,111541.0
"4 AV-9 ST (D,F,G,M,N,R)",2021-03-01,44207.0,56250.0
40 ST LOWERY ST (7),2018-12-01,16598.0,15394.0
40 ST LOWERY ST (7),2019-01-01,236505.0,212938.0
40 ST LOWERY ST (7),2019-02-01,231230.0,198646.0
40 ST LOWERY ST (7),2019-03-01,259571.0,236503.0
40 ST LOWERY ST (7),2019-04-01,265979.0,247335.0
40 ST LOWERY ST (7),2019-05-01,279913.0,255295.0
40 ST LOWERY ST (7),2019-06-01,253997.0,236965.0
40 ST LOWERY ST (7),2019-07-01,241676.0,225292.0
40 ST LOWERY ST (7),2019-08-01,243688.0,231341.0
40 ST LOWERY ST (7),2019-09-01,271168.0,250361.0
40 ST LOWERY ST (7),2019-10-01,288229.0,267317.0
40 ST LOWERY ST (7),2019-11-01,260331.0,242548.0
40 ST LOWERY ST (7),2019-12-01,254270.0,239333.0
40 ST LOWERY ST (7),2020-01-01,255219.0,226826.0
40 ST LOWERY ST (7),2020-02-01,242726.0,204373.0
40 ST LOWERY ST (7),2020-03-01,142655.0,131145.0
40 ST LOWERY ST (7),2020-04-01,18378.0,22947.0
40 ST LOWERY ST (7),2020-05-01,26457.0,31615.0
40 ST LOWERY ST (7),2020-06-01,43409.0,51582.0
40 ST LOWERY ST (7),2020-07-01,59485.0,69782.0
40 ST LOWERY ST (7),2020-08-01,65494.0,78388.0
40 ST LOWERY ST (7),2020-09-01,81745.0,94542.0
40 ST LOWERY ST (7),2020-10-01,92854.0,106167.0
40 ST LOWERY ST (7),2020-11-01,83008.0,96776.0
40 ST LOWERY ST (7),2020-12-01,83002.0,96931.0
40 ST LOWERY ST (7),2021-01-01,74353.0,88164.0
40 ST LOWERY ST (7),2021-02-01,71017.0,84517.0
40 ST LOWERY ST (7),2021-03-01,35613.0,42440.0
"42 ST-BRYANT PK (B,D,F,M,7)",2018-12-01,95299.0,98920.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-01-01,1313509.0,1226537.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-02-01,1212337.0,1149316.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-03-01,1382094.0,1322060.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-04-01,1402367.0,1332619.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-05-01,1395680.0,1327350.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-06-01,1412037.0,1332767.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-07-01,1490528.0,1422887.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-08-01,1495227.0,1422011.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-09-01,1438972.0,1368836.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-10-01,1588261.0,1518091.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-11-01,1472214.0,1416709.0
"42 ST-BRYANT PK (B,D,F,M,7)",2019-12-01,1553309.0,1463865.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-01-01,1406350.0,1367682.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-02-01,1277857.0,1292542.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-03-01,639806.0,649857.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-04-01,52188.0,64814.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-05-01,72712.0,86033.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-06-01,146953.0,159906.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-07-01,217237.0,241781.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-08-01,234852.0,266955.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-09-01,268134.0,309903.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-10-01,293650.0,343140.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-11-01,277217.0,333646.0
"42 ST-BRYANT PK (B,D,F,M,7)",2020-12-01,296491.0,370246.0
"42 ST-BRYANT PK (B,D,F,M,7)",2021-01-01,246520.0,304044.0
"42 ST-BRYANT PK (B,D,F,M,7)",2021-02-01,219363.0,276849.0
"42 ST-BRYANT PK (B,D,F,M,7)",2021-03-01,116629.0,144637.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2018-12-01,179719.0,130016.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-01-01,2302427.0,1669376.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-02-01,2124403.0,1610142.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-03-01,2431394.0,1802022.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-04-01,2457264.0,1874780.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-05-01,2522681.0,1944550.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-06-01,2426216.0,1856517.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-07-01,2466609.0,1960319.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-08-01,2450278.0,2008203.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-09-01,2352556.0,1878717.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-10-01,2565726.0,2040710.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-11-01,2314443.0,1870245.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2019-12-01,2404003.0,1873303.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-01-01,2252430.0,1839693.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-02-01,2074141.0,1758658.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-03-01,1076166.0,951868.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-04-01,134995.0,161735.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-05-01,192173.0,220268.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-06-01,336171.0,367275.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-07-01,462961.0,515306.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-08-01,498125.0,556379.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-09-01,553779.0,604977.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-10-01,603068.0,658767.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-11-01,532236.0,591832.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2020-12-01,528066.0,599425.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2021-01-01,512515.0,593743.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2021-02-01,461830.0,542953.0
"42 ST-PORT AUTHORITY (A,C,E,N,Q,R,S,1,2,3,7,W)",2021-03-01,244451.0,281492.0
45 ST (R),2018-12-01,14282.0,9352.0
45 ST (R),2019-01-01,201666.0,120832.0
45 ST (R),2019-02-01,188998.0,117374.0
45 ST (R),2019-03-01,214594.0,126443.0
45 ST (R),2019-04-01,209988.0,123017.0
45 ST (R),2019-05-01,224604.0,130435.0
45 ST (R),2019-06-01,210864.0,127171.0
45 ST (R),2019-07-01,204638.0,126671.0
45 ST (R),2019-08-01,193292.0,112907.0
45 ST (R),2019-09-01,207266.0,122605.0
45 ST (R),2019-10-01,222106.0,130380.0
45 ST (R),2019-11-01,202807.0,109922.0
45 ST (R),2019-12-01,190312.0,107747.0
45 ST (R),2020-01-01,198510.0,112920.0
45 ST (R),2020-02-01,187710.0,107268.0
45 ST (R),2020-03-01,118284.0,72141.0
45 ST (R),2020-04-01,23215.0,19183.0
45 ST (R),2020-05-01,34169.0,28126.0
45 ST (R),2020-06-01,50273.0,46257.0
45 ST (R),2020-07-01,65611.0,59063.0
45 ST (R),2020-08-01,69242.0,61149.0
45 ST (R),2020-09-01,83231.0,67370.0
45 ST (R),2020-10-01,86714.0,64413.0
45 ST (R),2020-11-01,82452.0,64527.0
45 ST (R),2020-12-01,81471.0,64283.0
45 ST (R),2021-01-01,76053.0,64285.0
45 ST (R),2021-02-01,72851.0,62001.0
45 ST (R),2021-03-01,34399.0,29188.0
"46 ST (M,R)",2018-12-01,13935.0,11313.0
"46 ST (M,R)",2019-01-01,219663.0,180280.0
"46 ST (M,R)",2019-02-01,198771.0,167067.0
"46 ST (M,R)",2019-03-01,232613.0,193363.0
"46 ST (M,R)",2019-04-01,229261.0,187677.0
"46 ST (M,R)",2019-05-01,220895.0,178849.0
"46 ST (M,R)",2019-06-01,217035.0,180452.0
"46 ST (M,R)",2019-07-01,217723.0,185955.0
"46 ST (M,R)",2019-08-01,206030.0,173727.0
"46 ST (M,R)",2019-09-01,216297.0,186960.0
"46 ST (M,R)",2019-10-01,241572.0,206420.0
"46 ST (M,R)",2019-11-01,213593.0,181798.0
"46 ST (M,R)",2019-12-01,211774.0,181404.0
"46 ST (M,R)",2020-01-01,212545.0,173043.0
"46 ST (M,R)",2020-02-01,203636.0,173817.0
"46 ST (M,R)",2020-03-01,120633.0,106192.0
"46 ST (M,R)",2020-04-01,17810.0,20177.0
"46 ST (M,R)",2020-05-01,24823.0,28740.0
"46 ST (M,R)",2020-06-01,40342.0,43308.0
"46 ST (M,R)",2020-07-01,57747.0,61799.0
"46 ST (M,R)",2020-08-01,59732.0,67151.0
"46 ST (M,R)",2020-09-01,70744.0,76940.0
"46 ST (M,R)",2020-10-01,79820.0,87518.0
"46 ST (M,R)",2020-11-01,72394.0,81569.0
"46 ST (M,R)",2020-12-01,68435.0,79511.0
"46 ST (M,R)",2021-01-01,63384.0,77068.0
"46 ST (M,R)",2021-02-01,62591.0,84899.0
"46 ST (M,R)",2021-03-01,31645.0,37069.0
46 ST BLISS ST (7),2018-12-01,26495.0,19779.0
46 ST BLISS ST (7),2019-01-01,306879.0,241198.0
46 ST BLISS ST (7),2019-02-01,300867.0,236862.0
46 ST BLISS ST (7),2019-03-01,334544.0,262955.0
46 ST BLISS ST (7),2019-04-01,342643.0,268961.0
46 ST BLISS ST (7),2019-05-01,357933.0,284951.0
46 ST BLISS ST (7),2019-06-01,335846.0,269118.0
46 ST BLISS ST (7),2019-07-01,329914.0,265090.0
46 ST BLISS ST (7),2019-08-01,334396.0,272583.0
46 ST BLISS ST (7),2019-09-01,350882.0,281535.0
46 ST BLISS ST (7),2019-10-01,368822.0,290884.0
46 ST BLISS ST (7),2019-11-01,338132.0,270943.0
46 ST BLISS ST (7),2019-12-01,331676.0,264649.0
46 ST BLISS ST (7),2020-01-01,331503.0,268797.0
46 ST BLISS ST (7),2020-02-01,317111.0,254501.0
46 ST BLISS ST (7),2020-03-01,196698.0,163370.0
46 ST BLISS ST (7),2020-04-01,32381.0,33933.0
46 ST BLISS ST (7),2020-05-01,45294.0,47080.0
46 ST BLISS ST (7),2020-06-01,71717.0,75019.0
46 ST BLISS ST (7),2020-07-01,94476.0,100576.0
46 ST BLISS ST (7),2020-08-01,100910.0,109653.0
46 ST BLISS ST (7),2020-09-01,126060.0,127636.0
46 ST BLISS ST (7),2020-10-01,139006.0,139155.0
46 ST BLISS ST (7),2020-11-01,127770.0,133282.0
46 ST BLISS ST (7),2020-12-01,126030.0,136720.0
46 ST BLISS ST (7),2021-01-01,114694.0,125458.0
46 ST BLISS ST (7),2021-02-01,108855.0,121178.0
46 ST BLISS ST (7),2021-03-01,54863.0,61484.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2018-12-01,156818.0,138058.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-01-01,1480828.0,1515146.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-02-01,1314188.0,1362485.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-03-01,1499023.0,1549828.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-04-01,1504797.0,1584506.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-05-01,1598714.0,1633641.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-06-01,1497829.0,1551186.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-07-01,1516418.0,1581102.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-08-01,1524279.0,1572892.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-09-01,1471727.0,1509097.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-10-01,1701993.0,1742541.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-11-01,1566013.0,1606159.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2019-12-01,1998405.0,1981532.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-01-01,1544412.0,1617985.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-02-01,1366407.0,1471292.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-03-01,667064.0,733483.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-04-01,42180.0,54953.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-05-01,60708.0,79599.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-06-01,146828.0,178550.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-07-01,234361.0,284006.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-08-01,251315.0,312621.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-09-01,284350.0,358865.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-10-01,325113.0,402162.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-11-01,300991.0,377672.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2020-12-01,370734.0,480305.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2021-01-01,282726.0,360922.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2021-02-01,255638.0,334634.0
"47-50 STS-ROCKEFELLER CENTER (B,D,F,M)",2021-03-01,131800.0,171498.0
"49 ST (N,Q,R,W)",2018-12-01,52961.0,47038.0
"49 ST (N,Q,R,W)",2019-01-01,634808.0,544971.0
"49 ST (N,Q,R,W)",2019-02-01,538864.0,466405.0
"49 ST (N,Q,R,W)",2019-03-01,606306.0,524338.0
"49 ST (N,Q,R,W)",2019-04-01,661485.0,522805.0
"49 ST (N,Q,R,W)",2019-05-01,635007.0,496506.0
"49 ST (N,Q,R,W)",2019-06-01,630351.0,486080.0
"49 ST (N,Q,R,W)",2019-07-01,646164.0,507096.0
"49 ST (N,Q,R,W)",2019-08-01,622277.0,510622.0
"49 ST (N,Q,R,W)",2019-09-01,563512.0,459720.0
"49 ST (N,Q,R,W)",2019-10-01,615454.0,505584.0
"49 ST (N,Q,R,W)",2019-11-01,601356.0,485769.0
"49 ST (N,Q,R,W)",2019-12-01,684329.0,538504.0
"49 ST (N,Q,R,W)",2020-01-01,565489.0,462865.0
"49 ST (N,Q,R,W)",2020-02-01,514628.0,417351.0
"49 ST (N,Q,R,W)",2020-03-01,263332.0,230790.0
"49 ST (N,Q,R,W)",2020-04-01,17041.0,23814.0
"49 ST (N,Q,R,W)",2020-05-01,23896.0,32816.0
"49 ST (N,Q,R,W)",2020-06-01,39912.0,51292.0
"49 ST (N,Q,R,W)",2020-07-01,61265.0,79507.0
"49 ST (N,Q,R,W)",2020-08-01,69469.0,92269.0
"49 ST (N,Q,R,W)",2020-09-01,85223.0,109540.0
